time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.037504680044767605,0.049676532055489254,11.568200018623937,0.058695052601101416,6.278499801696082,0.0,0.07081450085717705,0.23366860944995885,2.840063357891372,0.028706367081909084,0.012354932640636166,0.0,457.42563558081025,459.4834958477436,460.3637940470069,457.635097215992
1.2600000000000007,0.04186636092356873,0.06516411062343883,11.745780287483669,0.06072533810012182,6.2794192718847945,0.0,0.07446936147462906,0.282778309336081,3.0786473877424325,0.04251153358048416,0.020685171718156155,0.0,485.8280631231978,486.45212608087735,486.5123076886196,487.54518177425405
1.3200000000000007,0.04642157166792218,0.08363879410602881,11.937440057423302,0.06397919821499443,6.280322423414919,0.0,0.0772340727080034,0.33336383890605076,3.3093424146326624,0.07093200863593262,0.00033725720108871305,0.0,485.769117565033,484.24076380963663,485.1024345245037,487.2334326991035
1.3800000000000008,0.05111055642010952,0.10489154606085804,12.137607994565895,0.06957239948145055,6.280429562278648,0.0,0.07905868564838402,0.37553577439824426,3.3627246491916902,0.11873307574878912,0.004535747254505337,0.0,433.3471116162367,433.699866548003,430.5035878510753,434.5361973015654
1.4400000000000008,0.0559039984061976,0.1287579830592471,12.340516286505785,0.07659773631885525,6.281410180775072,0.0,0.08065764305743976,0.4206590416586355,3.4007131010127196,0.11358292888499814,0.03314027586909445,0.0,427.1295676876765,429.5621822415194,428.8221296065956,428.39723816522866
1.5000000000000009,0.06077602738520078,0.15586478805361179,12.550838660122203,0.08398124747755897,6.28281378721849,0.0,0.08151629484383935,0.48369210462159756,3.6093132304325057,0.13730474622465597,-0.017303132844456802,0.0,483.6884561626174,479.8744950657151,480.0161111825011,481.8250894836945
1.560000000000001,0.06567397878791505,0.18628080221921456,12.766021805908652,0.09244644158282433,7.369294734260734e-05,0.0,0.08175468206265117,0.5308568996314507,3.5635263037516527,0.14773542521731559,0.03450226611773566,0.0,399.96544553002167,404.6564538729192,401.67074035489935,402.6363416358573
1.620000000000001,0.07057084059478763,0.21980665188374707,12.979934803794317,0.10157096486201489,0.001774414769384336,0.0,0.08130394869271071,0.5874561213933297,3.5667989867182968,0.15957684322651708,0.01170159018968392,0.0,419.3693112557563,417.38426042862216,418.81155130642475,419.8634442422217
1.680000000000001,0.07540582270741467,0.25735544208516326,13.198496725316218,0.11092404802210698,0.0028234325377907155,0.0,0.07976445436864715,0.6651525910145212,3.717977139081928,0.1472434807792432,0.02707710228002259,0.0,464.149603607074,465.35469134327184,467.7945941140484,466.85477225848973
1.740000000000001,0.0801268242305222,0.29957685077724494,13.424395238079972,0.11928652911188298,0.0046058393118837415,0.0,0.07742951929703185,0.7430626640264666,3.8115290118199425,0.11499471879448465,0.03450545756899311,0.0,449.29949390554674,449.901636151185,450.98572269116374,448.39034647066916
1.8000000000000012,0.08467718605256125,0.3464491498412194,13.654340791792011,0.12686187768603308,0.006298360975521611,0.0,0.07406870625235183,0.8200019830407486,3.8530614446491263,0.14246905380000205,0.011021748662454511,0.0,435.62227808761855,433.6541983578878,432.23060956691654,434.5544927327926
1.8600000000000012,0.08898753181687458,0.39830633451851133,13.888475048058092,0.13529658432997316,0.006908109349332392,0.0,0.06954681486291722,0.90937904794479,3.950918100067269,0.13650546087596782,0.008386022251760534,0.0,452.4913108085441,452.27893766280926,452.8638781274847,452.40186840564206
1.9200000000000013,0.09302671363336554,0.4554540994939885,14.126688655585925,0.14379896877981846,0.007686303006327222,0.0,0.06503269062809237,0.9962901518559005,3.989241617670082,0.15047191506907615,0.020844106644791416,0.0,433.7104499955551,434.7555128768086,434.45985975918546,435.64838794240353
1.9800000000000013,0.09677583407731395,0.518015839060207,14.36743657629059,0.1533038972119094,0.008953935819629777,0.0,0.05982012926541972,1.089934358432306,4.035335073657915,0.17083077465260577,0.021687446492882567,0.0,436.931889329954,437.00220178256467,437.82652201307434,439.54101643378067
2.0400000000000014,0.10015637356579611,0.5869062595426059,14.61429124498173,0.16323007805546563,0.010038555032959806,0.0,0.05273593409787633,1.2074189281839562,4.192328469030987,0.15157528251639546,0.009648809252580558,0.0,473.55882509541146,472.63174271357497,473.75420751246946,472.2952922025487
2.1000000000000014,0.10316369200393824,0.6618702640547999,14.863374715908023,0.1719188505529301,0.010789742223155763,0.0,0.04745468685631858,1.2920795572579127,4.110573557062808,0.12575113048782688,0.01771889587353872,0.0,396.79581905813717,397.5359801689172,398.1339460013287,395.7857029186264
2.1600000000000015,0.10579722001819204,0.7427311999679106,15.11148246475605,0.18008573193799915,0.011897622663474827,0.0,0.040228567018855715,1.403969001309287,4.159288316045998,0.15135847066167074,0.019915901875933367,0.0,441.38156747872193,441.5628085197342,439.449834631762,441.58439028856606
2.2200000000000015,0.10793485409869966,0.8310661526600713,15.36576626768711,0.18919952175211474,0.01302979383583569,0.0,0.030904007665391024,1.5413866756790673,4.315952783896729,0.15295010518726335,0.016690195731065668,0.0,475.44232093532435,475.1950174687237,475.35694420680886,475.498991388675
2.2800000000000016,0.10957422667294234,0.9266063025793352,15.622993412764485,0.19822147808966495,0.014274638475214374,0.0,0.023649416796952573,1.644004000649628,4.258267718913866,0.1446273074553665,0.027827482945195776,0.0,406.54231707853756,407.53917860515713,409.658955437247,408.9414827214267
2.3400000000000016,0.11071537781014264,1.0290001386982568,15.879490439666538,0.2071475099238187,0.01573683535153414,0.0,0.014244622045264199,1.7698601350392003,4.291221580445778,0.15596623887143787,0.01635993422272035,0.0,439.40241076502537,438.450693974968,438.15234724213605,439.1151077227931
2.4000000000000017,0.11125003941449037,1.139326695489773,16.138957881555392,0.21671180228530318,0.01673595718231269,0.0,0.0034860004069640262,1.9084975548791892,4.357102272340847,0.16551403203653708,0.017229884950653772,0.0,450.37190969386666,450.4421850523532,449.78978718181764,450.5861224196557
2.4600000000000017,0.11115806327590237,1.2576554917073666,16.40008709578219,0.22647970215768165,0.01765545325877582,0.0,-0.006635773531010318,2.036585435025822,4.346913288472075,0.15673221982888838,0.011213582454922752,0.0,426.20295599750045,425.6882870684423,427.9175094180403,427.1955456155645
2.520000000000002,0.11037123269380893,1.3847536122815203,16.664533105371873,0.23702009180628725,0.01831299563836275,0.0,-0.0196511385632538,2.2008908196733494,4.467045643014536,0.1987809261313757,0.010445032305240881,0.0,468.5789037749213,468.5190157648008,468.2223876996239,471.508975431121
2.580000000000002,0.10885595268088678,1.5210794698255605,16.93262396215904,0.2489596540995711,0.01886718290883671,0.0,-0.030907339470151188,2.344263091191016,4.468865222978256,0.19941223248222448,0.006702556668864581,0.0,434.07824758334374,433.76391149345994,432.95745043560896,433.0504646958208
